Destination URL,Sample Time Duration (s),Number of Hops,Address 1,Latency (s),Address 2,Latency (s),Address 3,Latency (s),Address 4,Latency (s),Address 5,Latency (s),Address 6,Latency (s),Address 7,Latency (s),Address 8,Latency (s),Address 9,Latency (s),Address 10,Latency (s),Address 11,Latency (s),Address 12,Latency (s),Address 13,Latency (s),Address 14,Latency (s),Address 15,Latency (s),Address 16,Latency (s),Address 17,Latency (s),Address 18,Latency (s),Address 19,Latency (s),Address 20,Latency (s),Address 21,Latency (s),Address 22,Latency (s),Address 23,Latency (s),Address 24,Latency (s),Address 25,Latency (s),Address 26,Latency (s),Address 27,Latency (s),Address 28,Latency (s),Address 29,Latency (s),Address 30,Latency (s),
apple.com,15.33249903,7,192.168.165.35 (192.168.165.35),1.333333333,128.198.192.2 (128.198.192.2),7,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),19.66666667,core-910-ptr.frgp.net (192.43.217.170),21.33333333,206.51.46.20.any2ix.coresite.com (206.51.46.20),20,apple.com.tt (17.253.144.10),16.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,32.90893483,6,192.168.165.35 (192.168.165.35),1.333333333,128.198.192.3 (128.198.192.3),12.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),6.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),9.333333333,206.53.175.20 (206.53.175.20),13.33333333,104.17.91.51 (104.17.91.51),9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,34.33168721,8,192.168.165.35 (192.168.165.35),1.666666667,128.198.192.3 (128.198.192.3),19,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),6,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),8.666666667,206.53.175.50 (206.53.175.50),14.33333333,po102.psw01.den4.tfbnw.net (157.240.46.155),13,173.252.67.3 (173.252.67.3),10.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.91289234,9,192.168.165.35 (192.168.165.35),1.666666667,128.198.192.2 (128.198.192.2),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10,core-910-ptr.frgp.net (192.43.217.170),16.66666667,72.14.194.239 (72.14.194.239),9.333333333,108.170.254.65 (108.170.254.65),29.33333333,172.253.75.177 (172.253.75.177),15,den16s08-in-f14.1e100.net (142.250.72.46),8.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.17730284,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),16,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.33333333,core-910-ptr.frgp.net (192.43.217.170),11.66666667,72.14.194.239 (72.14.194.239),10.33333333,108.170.254.81 (108.170.254.81),10,142.251.51.155 (142.251.51.155),10.33333333,den16s09-in-f14.1e100.net (142.250.72.78),18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.25608301,10,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,core-910-ptr.frgp.net (192.43.217.170),12.33333333,den-b1-link.ip.twelve99.net (62.115.63.78),18.66666667,sjo-b23-link.ip.twelve99.net (213.155.133.171),35,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),37.33333333,104.244.42.129 (104.244.42.129),39.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,19.94534111,7,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),13,core-910-ptr.frgp.net (192.43.217.170),9.666666667,206.51.46.81.any2ix.coresite.com (206.51.46.81),18.33333333,192.0.78.9 (192.0.78.9),10.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.67810917,9,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),8.666666667,core-910-ptr.frgp.net (192.43.217.170),11.33333333,72.14.194.239 (72.14.194.239),9.333333333,108.170.252.209 (108.170.252.209),12.33333333,142.251.61.183 (142.251.61.183),9,den08s05-in-f5.1e100.net (142.250.69.229),11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,32.47542048,15,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),7.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),8.333333333,core-1850-ptr.frgp.net (192.43.217.194),10.66666667,et-5-1-0.3469.rtsw.denv.net.internet2.edu (198.71.47.18),9,ae-3.4079.rtsw.salt.net.internet2.edu (162.252.70.9),19.33333333,ae-1.4079.rtsw.losa.net.internet2.edu (162.252.70.114),34.66666667,universitycorpforadvancedinternet.as11164.any2ix.coresite.com (206.72.210.14),32,pccw-global.as3491.any2ix.coresite.com (206.72.210.49),56.33333333,HundredGE0-0-0-1.clbr02.hkg04.pccwbtn.net (63.223.17.242),205.5,63-218-115-82.static.pccwglobal.net (63.218.115.82),183,ae-96.core1.hhp.edgecastcdn.net (152.195.187.133),191.3333333,192.229.189.15 (192.229.189.15),204.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,33.65627456,11,192.168.165.35 (192.168.165.35),4.333333333,128.198.192.3 (128.198.192.3),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),9.333333333,206.53.175.18 (206.53.175.18),10.33333333,ae-0.pat1.nez.yahoo.com (209.191.64.220),21.66666667,et-0-0-0.msr2.ne1.yahoo.com (216.115.105.179),20.66666667,et-19-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.75),21.66666667,lo0.fab2-2-gdc.ne1.yahoo.com (98.138.51.1),18.66666667,usw1-1-lbd.ne1.yahoo.com (98.138.97.156),18.66666667,media-router-fp74.prod.media.vip.ne1.yahoo.com (74.6.231.21),19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.44979978,7,192.168.165.35 (192.168.165.35),1.666666667,128.198.192.2 (128.198.192.2),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),11,206.51.46.20.any2ix.coresite.com (206.51.46.20),11.66666667,apple.com.do (17.253.144.10),10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.45697212,6,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),13.33333333,206.53.175.20 (206.53.175.20),10.66666667,104.17.90.51 (104.17.90.51),9.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,35.13810015,8,192.168.165.35 (192.168.165.35),1.666666667,128.198.192.3 (128.198.192.3),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),14,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),8.333333333,206.53.175.50 (206.53.175.50),50.33333333,po102.psw01.den4.tfbnw.net (157.240.46.155),11,173.252.67.3 (173.252.67.3),12.33333333,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.51263976,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),8,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),6.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),9.666666667,core-910-ptr.frgp.net (192.43.217.170),12.66666667,72.14.194.239 (72.14.194.239),18.33333333,108.170.254.65 (108.170.254.65),16.66666667,172.253.75.177 (172.253.75.177),8.666666667,den16s08-in-f14.1e100.net (142.250.72.46),15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.69755816,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),50.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),25.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),17.33333333,core-910-ptr.frgp.net (192.43.217.170),20.33333333,72.14.194.239 (72.14.194.239),41.66666667,108.170.254.81 (108.170.254.81),38.66666667,142.251.51.155 (142.251.51.155),9,den16s09-in-f14.1e100.net (142.250.72.78),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.36806798,10,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),9,den-b1-link.ip.twelve99.net (62.115.63.78),14,sjo-b23-link.ip.twelve99.net (213.155.133.171),36.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),47,104.244.42.129 (104.244.42.129),46.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.02315187,7,192.168.165.35 (192.168.165.35),1.333333333,128.198.192.3 (128.198.192.3),18,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),14,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14.66666667,core-910-ptr.frgp.net (192.43.217.170),18.66666667,206.51.46.81.any2ix.coresite.com (206.51.46.81),9.666666667,192.0.78.9 (192.0.78.9),11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.72181296,9,192.168.165.35 (192.168.165.35),3,128.198.192.3 (128.198.192.3),12,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),9.666666667,72.14.194.239 (72.14.194.239),11.66666667,108.170.252.209 (108.170.252.209),12,142.251.61.183 (142.251.61.183),10.66666667,den08s05-in-f5.1e100.net (142.250.69.229),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,30.82627916,15,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),12,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-1850-ptr.frgp.net (192.43.217.194),17.66666667,et-5-1-0.3469.rtsw.denv.net.internet2.edu (198.71.47.18),12,ae-3.4079.rtsw.salt.net.internet2.edu (162.252.70.9),35,ae-1.4079.rtsw.losa.net.internet2.edu (162.252.70.114),43,universitycorpforadvancedinternet.as11164.any2ix.coresite.com (206.72.210.14),36.66666667,pccw-global.as3491.any2ix.coresite.com (206.72.210.49),47.33333333,HundredGE0-0-0-1.clbr02.hkg04.pccwbtn.net (63.223.17.242),207.5,63-218-115-82.static.pccwglobal.net (63.218.115.82),182.6666667,ae-96.core1.hhp.edgecastcdn.net (152.195.187.133),188.3333333,192.229.189.15 (192.229.189.15),181.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,61.49286962,11,192.168.165.35 (192.168.165.35),6,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,206.53.175.18 (206.53.175.18),14,ae-0.pat1.nez.yahoo.com (209.191.64.220),25,et-0-0-0.msr2.ne1.yahoo.com (216.115.105.179),23.33333333,et-19-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.75),22,lo0.fab2-2-gdc.ne1.yahoo.com (98.138.51.1),24.33333333,usw1-1-lbd.ne1.yahoo.com (98.138.97.156),20,media-router-fp74.prod.media.vip.ne1.yahoo.com (74.6.231.21),21.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.41827822,7,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),13.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-910-ptr.frgp.net (192.43.217.170),11.66666667,206.51.46.20.any2ix.coresite.com (206.51.46.20),22,apple.com.do (17.253.144.10),18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.16366935,6,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.3 (128.198.192.3),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),13,206.53.175.20 (206.53.175.20),38,104.17.90.51 (104.17.90.51),11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,40.06295586,8,192.168.165.35 (192.168.165.35),3,128.198.192.3 (128.198.192.3),8.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),23.33333333,206.53.175.50 (206.53.175.50),13,po102.psw01.den4.tfbnw.net (157.240.46.155),12,173.252.67.3 (173.252.67.3),21,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.87469268,9,192.168.165.35 (192.168.165.35),3.666666667,128.198.192.2 (128.198.192.2),14.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14.66666667,core-910-ptr.frgp.net (192.43.217.170),8.333333333,72.14.194.239 (72.14.194.239),10,108.170.254.65 (108.170.254.65),11.66666667,172.253.75.177 (172.253.75.177),10.33333333,den16s08-in-f14.1e100.net (142.250.72.46),18.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.73947525,9,192.168.165.35 (192.168.165.35),25.33333333,128.198.192.2 (128.198.192.2),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.66666667,core-910-ptr.frgp.net (192.43.217.170),11,72.14.194.239 (72.14.194.239),11,108.170.254.81 (108.170.254.81),15,142.251.51.155 (142.251.51.155),19.33333333,den16s09-in-f14.1e100.net (142.250.72.78),14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.96116829,10,192.168.165.35 (192.168.165.35),9.666666667,128.198.192.3 (128.198.192.3),12.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),46.66666667,core-910-ptr.frgp.net (192.43.217.170),14,den-b1-link.ip.twelve99.net (62.115.63.78),12.66666667,sjo-b23-link.ip.twelve99.net (213.155.133.171),44.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),40.33333333,104.244.42.129 (104.244.42.129),42.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.03598619,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),11.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10,core-910-ptr.frgp.net (192.43.217.170),20.33333333,206.51.46.81.any2ix.coresite.com (206.51.46.81),14.66666667,192.0.78.9 (192.0.78.9),21.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.99710798,9,192.168.165.35 (192.168.165.35),20,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,core-910-ptr.frgp.net (192.43.217.170),34,72.14.194.239 (72.14.194.239),12.66666667,108.170.252.209 (108.170.252.209),12.66666667,142.251.61.183 (142.251.61.183),9.333333333,den08s05-in-f5.1e100.net (142.250.69.229),14.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,20.28461361,7,192.168.165.35 (192.168.165.35),8,128.198.192.2 (128.198.192.2),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),13,den-b1-link.ip.twelve99.net (62.115.63.78),10.66666667,192.229.182.112 (192.229.182.112),123.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,33.74529719,11,192.168.165.35 (192.168.165.35),5,128.198.192.3 (128.198.192.3),12.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),26,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.33333333,206.53.175.18 (206.53.175.18),11,ae-0.pat1.nez.yahoo.com (209.191.64.220),25,et-0-0-0.msr2.ne1.yahoo.com (216.115.105.179),24.33333333,et-19-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.75),61.33333333,lo0.fab2-2-gdc.ne1.yahoo.com (98.138.51.1),21,usw1-1-lbd.ne1.yahoo.com (98.138.97.156),19,media-router-fp74.prod.media.vip.ne1.yahoo.com (74.6.231.21),21.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.46393514,7,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-910-ptr.frgp.net (192.43.217.170),12.66666667,206.51.46.20.any2ix.coresite.com (206.51.46.20),11.66666667,applejava.apple.com (17.253.144.10),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,32.40317965,6,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),9.666666667,206.53.175.20 (206.53.175.20),11,104.17.91.51 (104.17.91.51),15.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,34.65900517,8,192.168.165.35 (192.168.165.35),3.666666667,128.198.192.3 (128.198.192.3),8,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),15,206.53.175.50 (206.53.175.50),14.33333333,po102.psw01.den4.tfbnw.net (157.240.46.155),12.33333333,173.252.67.3 (173.252.67.3),23,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),16.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.82603073,9,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),12.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),9.333333333,core-910-ptr.frgp.net (192.43.217.170),12.33333333,72.14.194.239 (72.14.194.239),19.33333333,108.170.254.65 (108.170.254.65),14.33333333,172.253.75.177 (172.253.75.177),18,den16s08-in-f14.1e100.net (142.250.72.46),10.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.7676506,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),6.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12,core-910-ptr.frgp.net (192.43.217.170),31.66666667,72.14.194.239 (72.14.194.239),17,108.170.254.81 (108.170.254.81),18.33333333,142.251.51.155 (142.251.51.155),13.66666667,den16s09-in-f14.1e100.net (142.250.72.78),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,43.8776598,10,192.168.165.35 (192.168.165.35),3,128.198.192.3 (128.198.192.3),16,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),12,den-b1-link.ip.twelve99.net (62.115.63.78),13,sjo-b23-link.ip.twelve99.net (213.155.133.171),38.66666667,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),39,104.244.42.129 (104.244.42.129),40.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.05242419,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),18,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),19.33333333,core-910-ptr.frgp.net (192.43.217.170),14,206.51.46.81.any2ix.coresite.com (206.51.46.81),31,192.0.78.17 (192.0.78.17),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.64309454,9,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.3 (128.198.192.3),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-910-ptr.frgp.net (192.43.217.170),10.33333333,72.14.194.239 (72.14.194.239),14,108.170.252.209 (108.170.252.209),13,142.251.61.183 (142.251.61.183),9.666666667,den08s05-in-f5.1e100.net (142.250.69.229),10.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,30.09834051,8,192.168.165.35 (192.168.165.35),8,128.198.192.2 (128.198.192.2),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),9.666666667,206.51.46.55.any2ix.coresite.com (206.51.46.55),14,ae-66.core1.dna.edgecastcdn.net (152.199.97.129),11.66666667,192.229.162.112 (192.229.162.112),10.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,61.17035437,11,192.168.165.35 (192.168.165.35),4,128.198.192.3 (128.198.192.3),16.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),24,206.53.175.18 (206.53.175.18),10.66666667,ae-8.pat2.gqb.yahoo.com (209.191.64.234),47.33333333,et-1-0-0.msr1.gq1.yahoo.com (66.196.67.101),48.33333333,unknown.yahoo.com (98.136.158.183),40.33333333,lo0.fab1-1-gdc.gq2.yahoo.com (98.136.159.247),34,usw2-1-lbc.gq2.yahoo.com (98.136.158.193),34.66666667,media-router-fp74.prod.media.vip.gq1.yahoo.com (98.137.11.163),36.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.35156846,7,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.2 (128.198.192.2),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),11,206.51.46.20.any2ix.coresite.com (206.51.46.20),11.33333333,applejava.apple.com (17.253.144.10),16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,32.82016277,6,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),14,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.66666667,206.53.175.20 (206.53.175.20),12.66666667,104.17.91.51 (104.17.91.51),10.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,34.92602062,8,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),22.66666667,206.53.175.50 (206.53.175.50),13.33333333,po102.psw01.den4.tfbnw.net (157.240.46.155),10.66666667,173.252.67.3 (173.252.67.3),10.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.95878148,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),15,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-910-ptr.frgp.net (192.43.217.170),10,72.14.194.239 (72.14.194.239),17.33333333,108.170.254.65 (108.170.254.65),16,172.253.75.177 (172.253.75.177),19,den16s08-in-f14.1e100.net (142.250.72.46),11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.44187403,9,192.168.165.35 (192.168.165.35),4.333333333,128.198.192.2 (128.198.192.2),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12,core-910-ptr.frgp.net (192.43.217.170),14.33333333,72.14.194.239 (72.14.194.239),13.33333333,108.170.254.81 (108.170.254.81),12.33333333,142.251.51.155 (142.251.51.155),14,den16s09-in-f14.1e100.net (142.250.72.78),15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
